# %ECSV 0.9
# ---
# datatype:
# - {name: magma_id, datatype: int32, description: cprops island number}
# - {name: npix, datatype: int32, description: number of xy pixels in island}
# - {name: xctrpix, datatype: int32, description: median x-position in SAGE WCS}
# - {name: yctrpix, datatype: int32, description: median y-position in SAGE WCS}
# - {name: ractr, unit: deg, datatype: float32, description: RA (J2000) corresponding to island center}
# - {name: dcctr, unit: deg, datatype: float32, description: DEC (J2000) corresponding to island center}
# - {name: rarcm, unit: arcmin, datatype: float32, description: distance from LMC rotation center (2014ApJ...781..121V) (not deprojected)}
# - {name: sp8med, unit: MJy / sr, datatype: float32, description: median 8um intensity within island}
# - {name: sp8std, unit: MJy / sr, datatype: float32, description: spread in 8um intensity (from percentiles)}
# - {name: sp24med, unit: MJy / sr, datatype: float32, description: median 24um intensity within island}
# - {name: sp24std, unit: MJy / sr, datatype: float32, description: spread in 24um intensity (from percentiles)}
# - {name: comean, unit: K km / s, datatype: float32, description: mean CO intensity within island}
# - {name: comax, unit: K km / s, datatype: float32, description: max CO intensity within island}
# - {name: costd, unit: K km / s, datatype: float32, description: stddev of CO intensity}
# - {name: stmean, unit: solMass / pc2, datatype: float32, description: mean stellar surface density in island}
# - {name: ststd, unit: solMass / pc2, datatype: float32, description: stddev of stellar surface density}
# - {name: tdustmean, unit: K, datatype: float32, description: mean dust temperature in island (2019ApJ...874..141U)}
# - {name: tduststd, unit: K, datatype: float32, description: stddev of dust temperature}
# - {name: ndustmean, unit: solMass / pc2, datatype: float32, description: mean dust col density in island (2019ApJ...874..141U)}
# - {name: nduststd, unit: solMass / pc2, datatype: float32, description: stddev of dust col density}
# delimiter: ','
# schema: astropy-2.0
magma_id,npix,xctrpix,yctrpix,ractr,dcctr,rarcm,sp8med,sp8std,sp24med,sp24std,comean,comax,costd,stmean,ststd,tdustmean,tduststd,ndustmean,nduststd
350,1807,9173,8684,77.95545,-67.82624,83.71323,1.1158257,0.17793776,0.49143437,0.114927836,3.5554004,6.6710033,1.581782,34.081493,0.20051666,18.55824,0.2030735,0.12655267,0.016620755
351,4349,12576,7767,73.02467,-67.29283,170.84694,1.2651166,0.42781535,0.5715329,0.29417372,1.8139634,3.9178247,0.9330815,16.274208,0.5118066,18.764645,0.6766034,0.1364339,0.05577765
352,3619,12852,8248,73.07097,-66.98579,183.4849,2.0744812,0.5123998,1.1628399,0.34689206,4.62679,13.455579,3.420283,12.839121,0.16438445,19.26533,0.37477988,0.20798919,0.04363806
353,5451,12393,11309,75.84261,-65.67787,221.11426,0.6158172,0.10524189,0.1573903,0.0733483,1.1939064,2.6631334,0.46519652,10.1969185,0.17276108,17.25363,0.4924815,0.06958973,0.023585929
354,2308,9172,8827,78.05726,-67.75675,87.37386,0.9910101,0.1140414,0.36967075,0.074304685,1.369565,3.9125392,0.8587572,31.235039,0.45388073,18.446657,0.23751073,0.09705585,0.008712147
355,2873,12956,8067,72.806564,-67.03815,185.3231,1.308095,0.27838415,0.5824888,0.19463408,2.002462,4.832572,1.3062071,11.836886,0.023012396,18.353004,0.26868176,0.12650141,0.02668619
356,6672,12768,9214,73.905594,-66.56031,192.04669,2.5548987,0.79122883,2.398345,0.7508092,4.421621,16.31475,4.2728486,12.067762,0.22711708,20.203266,0.5793732,0.24512637,0.07720859
357,13176,12693,7894,72.9842,-67.198364,175.51642,1.7429376,0.535137,0.79070514,0.2999537,2.1736782,6.706436,1.4255055,14.590862,0.78786325,18.552418,0.7226747,0.19195284,0.0506499
358,8718,12521,9547,74.44316,-66.476585,189.7834,6.0350633,1.962778,9.476121,5.097916,3.472061,12.664545,3.254989,13.554478,0.22484966,23.605602,1.9250841,0.3756902,0.07833548
359,17163,12502,9941,74.75256,-66.29626,195.96725,3.0974116,1.2180616,1.5119761,0.62987834,2.5027359,8.975281,1.8637397,13.17195,0.43172774,19.159527,0.7521582,0.26782665,0.07323218
360,18839,7494,9235,80.53131,-67.98412,82.09241,5.0823946,1.9716612,8.179225,3.3801496,5.7198586,38.613968,7.451296,31.217796,0.6350944,23.897095,1.9121494,0.3911627,0.29483572
361,3683,12406,7440,72.971146,-67.496254,163.46904,0.9857646,0.25630313,0.40999,0.17919585,2.0858042,4.3499384,1.1189083,17.644695,0.49905044,17.978287,0.45269448,0.12003124,0.03349877
362,4183,12800,8751,73.51893,-66.76726,187.04272,1.2491319,0.37382394,1.2290354,0.59644175,2.1638765,5.13703,1.3408074,14.074856,0.32261342,20.447227,1.6161983,0.12029481,0.03136878
363,11016,6943,7891,80.37831,-68.789085,42.313766,3.0602424,1.133553,1.6927687,0.6487167,2.6253684,7.270993,1.5791914,79.07252,2.0589397,20.370028,0.38515657,0.22509198,0.06406962
364,7819,8129,8413,79.133736,-68.231964,58.05558,1.3104534,0.3128576,0.6749918,0.21110818,4.136565,12.799815,3.237269,44.36276,1.5539038,18.465992,0.47655383,0.17050058,0.058118872
365,2651,7331,9520,80.93283,-67.881645,91.847374,1.9586875,0.42310718,1.5909163,0.4060696,2.7074893,8.8736725,2.301966,27.269491,0.273107,20.590118,0.93317294,0.17723161,0.052275162
366,8096,12681,10148,74.69232,-66.14659,204.70255,2.226515,0.9409671,1.4157019,0.820958,3.3989794,9.664539,2.5081742,13.4288845,0.4797939,19.851383,0.848114,0.18977036,0.0765129
367,3610,6205,10799,83.21288,-67.49919,141.40034,3.6519384,1.2253017,3.1369333,0.86132216,4.9374413,16.008686,4.22892,21.596853,0.2753342,20.924215,0.361843,0.24612127,0.1099866
368,5028,12851,9324,73.89012,-66.484184,196.10669,5.2705145,1.878297,4.802874,1.6933906,3.1233604,10.650734,2.2757912,11.69068,0.10706003,21.369917,0.38484392,0.36480442,0.08596425
369,4781,5436,9732,83.62377,-68.21294,121.08305,1.7678444,0.40061966,0.81498784,0.21062481,2.5689943,8.280433,2.0603495,28.900131,0.29356065,18.987705,0.39442295,0.15628925,0.032113582
370,964,12364,10080,75.0149,-66.27038,194.69702,2.5519457,0.9538554,2.56254,1.4170153,1.6455051,2.9879928,0.8636569,13.650964,0.066332296,20.687283,0.53739935,0.14761676,0.023122244
371,2419,5316,9758,83.804085,-68.226,124.13739,1.5306628,0.2665308,0.8032277,0.14951079,1.655277,3.6781173,0.90884745,28.67569,0.36612585,19.394358,0.3742989,0.13700683,0.016650097
372,35971,8393,8671,78.96312,-68.03701,69.322075,1.1118218,0.17628504,0.47270256,0.10935217,4.475101,12.805322,3.1473186,36.22853,1.3351935,18.100033,0.8042547,0.13760588,0.04652008
373,674,12671,9865,74.49925,-66.28297,199.4046,4.3158073,0.54524475,2.3946807,0.36620203,1.943714,3.6715708,1.1182991,12.099249,9.536743e-07,20.136063,0.47410733,0.30714434,0.04089685
374,1958,3924,8656,85.11969,-69.08774,135.95996,3.7760222,0.9911799,7.408325,4.1557217,1.349475,2.886614,0.59218866,47.762474,0.5110823,23.865677,0.5411145,0.19724412,0.031213235
375,2759,3965,8782,85.13374,-69.01434,136.75595,3.2496576,0.49299493,3.5619884,0.46377182,3.0562863,7.883075,2.2009406,46.638706,0.5595158,23.055992,0.8620643,0.19369711,0.041181672
376,4554,7398,9088,80.56312,-68.08069,77.345634,4.8840218,2.084501,4.9028845,2.950879,2.4513829,7.352777,1.5467186,33.739468,0.80610335,21.75807,0.99125427,0.3124762,0.09281383
377,1565,9190,8710,77.95183,-67.809044,84.740166,0.98044837,0.12185175,0.40752837,0.09241752,1.9325985,3.5782928,0.98713464,33.428032,0.6279634,18.559286,0.25740564,0.11013398,0.015589606
378,25489,7702,9498,80.42785,-67.801994,90.99364,2.216517,0.73802924,1.9143721,0.7958735,2.9096472,12.920512,2.2307677,27.209595,1.0475166,20.526062,1.2327119,0.18553086,0.06614753
379,8757,12609,9182,74.069214,-66.622345,186.81291,1.791086,0.47323993,1.3782059,0.4797447,3.5261772,10.645428,2.3095794,13.202034,0.3343136,18.841225,0.3385771,0.23007847,0.042380102
380,1756,12665,9326,74.11026,-66.53824,190.58466,5.723521,3.676179,8.204567,4.543785,1.5801528,4.544529,1.1346712,12.526722,0.06691957,22.57887,0.9236154,0.26936096,0.12106098
381,3573,12675,9641,74.33094,-66.38726,195.7764,7.932955,1.9944196,9.3197,2.794033,2.3595345,7.068396,1.7202355,12.454385,0.19960311,24.841013,1.4992566,0.3490977,0.061592434
382,3793,12766,9774,74.32173,-66.29803,200.58862,4.14627,0.82188797,2.4076698,0.5957288,1.6575638,4.561805,1.1564033,11.393998,0.4166464,21.120811,0.40936553,0.24956417,0.034819923
383,5382,12237,10942,75.77132,-65.89686,209.06529,1.1570971,0.28194383,0.5384412,0.1766133,2.616023,7.052034,1.875966,12.706012,0.18624084,18.114943,0.42927045,0.16398774,0.045392886
384,1066,6792,7866,80.56943,-68.83868,44.225163,2.30473,0.7127637,1.2585858,0.44856784,1.1242898,1.9273598,0.4587887,82.82317,7.6293945e-06,19.60382,0.37673134,0.17894511,0.019576091
385,277,12842,8194,73.0409,-67.0139,182.69043,1.986453,0.2569597,1.0028386,0.14448613,0.62303627,0.84829146,0.11515116,12.964187,2.861023e-06,19.636652,0.1839104,0.19328009,0.018755954
386,10172,7996,8232,79.18538,-68.35527,50.92889,1.2466397,0.27730098,0.5905763,0.18766388,3.453931,9.955502,2.6832848,51.81255,1.9802883,18.33926,0.54398257,0.15133603,0.054501835
387,3533,7881,9341,80.08911,-67.83571,86.34352,1.5381604,0.36159775,0.85104007,0.23514998,2.8619988,8.220415,1.9943223,29.160532,0.329041,19.353432,0.4129094,0.121456236,0.03285653
388,5594,11124,9653,76.19445,-66.825554,153.09953,1.2852957,0.340643,0.6518459,0.2319289,3.884665,15.492995,3.781567,19.150297,0.18963267,18.98452,0.87778234,0.1561581,0.07098983
389,1804,12472,9323,74.33598,-66.59639,184.82027,3.0008972,0.9167974,2.2043433,0.56913227,1.2884544,2.4925053,0.623744,13.780856,0.1186656,19.9094,0.2040952,0.2555356,0.026349368
390,1075,2263,11157,88.8013,-68.1041,228.54219,1.1140335,0.3310961,0.42136788,0.254406,2.2045505,4.3137035,1.1371416,11.632982,0.043571986,17.608604,0.3133837,0.14430834,0.04497338
391,2761,8221,8581,79.12786,-68.12559,64.36781,1.3696127,0.17812891,0.6615146,0.11332019,2.861181,5.491291,1.4308261,38.78577,0.76047146,18.563305,0.4877749,0.14515613,0.043983787
392,6153,5738,10802,83.83746,-67.60089,147.13907,8.193609,3.6514287,12.801446,9.644802,3.464202,11.388526,2.3586297,22.944916,0.26872757,25.135834,3.3188958,0.344933,0.13886741
393,5640,10956,9583,76.349846,-66.90596,147.29265,1.3414041,0.47641867,1.5245134,0.94640243,2.9383886,8.372859,1.9774,19.888613,0.25803587,20.819069,2.7541142,0.12557007,0.046700545
394,677,11155,9587,76.1097,-66.84851,152.54398,1.1785464,0.1623539,0.5070911,0.11203131,1.0067945,1.3550609,0.2717598,19.28375,0.0,18.863937,0.10455641,0.100920685,0.005818044
395,3110,12732,9572,74.21335,-66.40297,196.33145,14.616517,5.7296624,73.19258,25.383038,4.446538,12.829603,3.2728033,12.231875,0.26642603,26.52812,0.93440247,0.5062831,0.14100051
396,281,12678,9876,74.499054,-66.27574,199.79282,3.8427048,0.78882724,2.184026,0.4179712,0.8315426,1.3468338,0.39829984,12.099249,9.536743e-07,20.436941,0.52798045,0.25555038,0.050370917
397,28662,8327,12331,81.38646,-66.2359,187.00912,3.941132,1.3524182,3.0352414,1.2617102,4.6211896,25.474737,4.3082657,12.869892,0.2576338,21.30802,1.1611032,0.26703072,0.0882547
398,1135,13005,8411,73.01617,-66.86375,189.87694,1.4798776,0.33998096,0.86083734,0.21257798,1.6007313,3.2325742,0.81397146,12.476762,0.1995344,18.18179,0.10612111,0.16723996,0.031735227
399,12178,2137,11081,88.942535,-68.16614,230.18103,0.9062364,0.19858298,0.29136592,0.15899746,3.6560812,11.832951,2.4848986,11.10845,0.25409973,17.687208,1.3437221,0.15961356,0.04470107
400,2595,11278,9898,76.181114,-66.665115,162.23462,1.1286387,0.24786216,0.82300794,0.302055,1.3331987,2.7944717,0.5132347,17.862223,0.21219267,19.27136,0.92605907,0.11277829,0.02052198
401,1680,7794,9397,80.24054,-67.829506,87.87165,1.6009502,0.28203082,1.0753646,0.199633,1.3725754,2.8758788,0.7673852,28.378902,0.2628909,20.500895,0.27773333,0.12967478,0.016708996
402,1693,7778,9849,80.55546,-67.608505,102.83364,1.1918514,0.17231457,0.5923242,0.12351549,1.7535795,3.4804037,0.85003644,23.020628,0.05359372,19.007616,0.44518968,0.11184231,0.022630706
403,6918,1988,10807,89.02574,-68.33647,228.61649,0.8259413,0.14737558,0.19672376,0.098618686,1.6638228,4.173275,0.86408305,10.891367,0.09465918,17.348627,0.78161466,0.099901006,0.024704713
404,1027,12745,10061,74.55491,-66.16903,204.92204,1.9126863,0.7269911,0.9014951,0.45868614,0.7859103,1.153742,0.2170533,12.088973,0.29679632,18.725018,0.12704298,0.14911832,0.040319096
405,2204,3808,8290,85.07384,-69.300285,134.34943,3.3585606,0.6104684,3.695626,1.2651935,1.2217927,2.8707502,0.6849595,49.51607,0.83879626,23.61831,0.5421184,0.17367214,0.04155844
406,4563,11395,9689,75.89114,-66.73233,160.94478,0.93165797,0.22173987,0.47197357,0.17881873,2.250332,5.9087,1.2447678,17.866858,0.29311168,18.547394,0.54224163,0.103995346,0.028241405
407,113,12638,9868,74.54009,-66.291176,198.51831,3.886285,0.54335433,2.3748832,0.59161687,0.8442927,0.9529721,0.11160411,12.373722,0.28186157,19.119864,0.0858248,0.3365535,0.038906123
408,3802,12578,10051,74.74284,-66.22227,200.07281,2.7051027,0.5205393,1.5842831,0.45311788,1.7517807,3.5574403,0.8677208,12.939375,0.028381191,20.175367,0.5311735,0.2389176,0.041924898
409,1636,6834,7917,80.546104,-68.802956,44.883022,1.6936951,0.5161768,0.9230656,0.30972797,1.7680724,3.8612807,0.9032026,77.85151,0.55308956,19.720972,0.1310553,0.13511889,0.034151193
410,4134,9233,9520,78.45819,-67.40195,107.49168,1.7330049,0.5354788,1.3288802,0.41816604,1.7843101,5.6528296,1.2135805,26.003504,0.26125944,20.656555,1.397603,0.11990571,0.043854278
411,626,11834,11535,76.64682,-65.72516,213.46573,1.0319254,0.2139222,0.49187487,0.1795841,1.169741,1.9293879,0.45241308,11.821437,0.13289987,17.033524,0.27071047,0.09975303,0.02240747
412,2657,8711,8124,78.160934,-68.22207,59.523796,1.1954119,0.2600172,0.5989424,0.17002442,2.7291799,6.4266634,1.7832832,48.34075,1.4816152,19.425192,0.28489587,0.10144708,0.020394124
413,3158,8750,8226,78.18224,-68.161934,62.95833,1.0441626,0.23770455,0.47875714,0.1430773,2.4238524,6.012747,1.6386352,44.45859,0.25610086,19.429665,0.8084836,0.09204747,0.038994618
414,2600,7594,9157,80.34718,-67.99834,79.493935,3.0055413,0.7869807,2.280228,0.66672456,2.5539854,6.907045,1.8544952,32.050606,0.6409138,20.55261,0.45755652,0.192823,0.06102807
415,18956,6160,10420,83.05002,-67.701775,130.00739,3.6530337,1.4810674,4.592149,2.7500048,2.9692645,8.803974,1.9944533,23.994564,0.3339472,22.49616,1.9787865,0.28110164,0.10194315
416,901,5658,10876,83.986855,-67.580536,150.48338,4.6611886,1.1309124,7.4041567,1.0728078,1.2600449,2.4485104,0.6145746,22.0184,0.0,24.088274,0.43698573,0.21805115,0.03990789
417,1469,9648,9805,78.127235,-67.153404,123.00695,1.9492313,0.3264439,1.3427116,0.33929694,2.2611244,4.5703316,1.2264713,22.11398,0.035098422,20.054993,0.35467368,0.18984476,0.05005682
418,904,12691,9687,74.34626,-66.360695,196.99829,6.14044,1.3153815,6.035272,1.1055676,2.5152986,4.9578757,1.3216108,12.36525,0.22397523,23.05246,0.32212478,0.26565474,0.044229764
419,616,3954,8566,85.023964,-69.127846,133.70815,3.9699745,0.587855,14.949554,1.6624825,1.6296211,2.2483907,0.49592042,48.772,0.5735726,26.485497,0.42074406,0.16447702,0.007561745
420,1071,8157,8510,79.16362,-68.17699,61.414608,1.3091583,0.20880388,0.63764364,0.13971217,1.8145431,3.3039672,0.7281659,40.68426,0.8083416,18.978313,0.10874912,0.122930445,0.010826729
421,6805,7798,9718,80.444664,-67.66883,98.53683,1.3910503,0.32951874,0.62124395,0.15887873,2.2002335,5.675787,1.4702251,24.134676,0.48556364,19.359442,0.553916,0.09466879,0.02583646
422,2552,4451,11924,86.17234,-67.29266,200.14487,1.6434646,0.4687945,1.2054365,0.48411602,3.695876,11.059665,2.8869927,13.098449,0.04931891,20.050047,0.54550624,0.21626411,0.098136075
423,1126,12677,9811,74.45291,-66.306656,198.65442,4.646157,1.1436114,2.8272471,0.7441393,3.0161414,6.441123,1.886285,12.148028,0.15466602,20.441263,0.24215071,0.3148859,0.038804844
424,12164,8355,12718,81.578926,-66.03539,199.88753,2.0680656,0.54454136,1.0759033,0.38521582,6.9543157,24.510355,6.267165,12.665422,0.10070052,18.107477,0.47640762,0.31009957,0.111589335
425,1292,8209,8390,79.01159,-68.22271,58.2955,0.93281215,0.1470199,0.3981839,0.082209125,1.603058,3.0182893,0.7295716,43.735493,1.2180088,18.523767,0.30553004,0.08687204,0.019013546
426,895,10977,9676,76.3901,-66.85546,149.81337,1.0620666,0.20186757,0.49501792,0.1548249,1.0093155,1.7184451,0.43752763,19.2802,1.9073486e-06,18.63934,0.3955797,0.08674605,0.018210934
427,6974,6351,13057,84.28298,-66.3164,213.05946,3.1615577,1.6387869,2.6593816,1.4668919,2.8408346,9.659687,1.9887819,13.310511,0.31341147,19.860054,0.4314706,0.266599,0.10824777
428,110,12572,9969,74.69067,-66.26273,198.42932,4.01324,0.25029233,2.0312283,0.18219244,0.84130573,1.1257343,0.3003899,12.906251,9.536743e-07,19.560965,0.08935222,0.35663027,0.017200243
429,4017,8045,10760,80.78753,-67.08905,133.93077,1.3375175,0.5187305,0.64878637,0.3205023,1.660119,5.8463335,1.161589,18.174473,0.32243755,19.429075,0.2160913,0.14391677,0.098065935
430,5599,8307,12504,81.51322,-66.15401,192.62056,4.847724,1.5194447,3.1509466,1.1143494,2.6104634,10.393394,2.553533,12.703896,0.18589304,20.541298,0.56132305,0.35408664,0.06971039
431,1983,4368,12221,86.434746,-67.15521,210.04997,1.9927254,0.93016446,2.1092873,1.2276174,1.7008299,3.8373373,1.0425647,10.7074,0.21698062,21.359379,2.547828,0.1449886,0.037875447
432,1356,7352,9098,80.630806,-68.08722,77.77249,4.699766,1.4223095,5.328557,1.7299149,1.7854886,3.7222018,0.89409715,33.605946,0.6147764,22.654217,0.80087787,0.3055734,0.053608947
433,1588,4421,11843,86.170944,-67.34057,198.36116,1.8764198,0.42340386,1.1551054,0.3702243,1.4059348,2.409439,0.5883363,13.39679,0.32961044,20.007034,0.54550457,0.15165204,0.029212553
434,1524,5677,10941,83.99835,-67.543205,152.19305,3.840559,0.96541166,3.8834596,1.1718935,1.4388992,2.7054837,0.6396946,21.40364,0.03928024,21.720873,0.2809229,0.22909261,0.040190395
435,2022,7813,9887,80.534164,-67.580986,104.19016,1.3330292,0.3397875,0.94987285,0.3399477,2.4889686,4.7968574,1.2179053,22.657856,0.31121364,20.397575,0.98990077,0.10663752,0.0325842
436,1304,4416,11717,86.11261,-67.4068,194.89389,1.5411104,0.3335828,0.74266374,0.23510346,1.3870667,2.5980718,0.61008936,14.54361,0.044016026,18.88483,0.16879152,0.17081529,0.026931176
437,3726,4450,12246,86.33799,-67.126076,209.41428,1.8429201,0.445602,1.1745734,0.4012623,1.9576243,4.48178,1.0698848,10.957009,0.3658833,20.186811,0.5687775,0.18321499,0.053167626
438,8398,9960,9684,77.65297,-67.12925,126.084946,1.4078381,0.40341967,0.7818702,0.25847712,1.8723874,6.0195026,1.3276246,21.117556,0.15085901,19.917887,0.64712083,0.12618145,0.03771152
439,2088,9471,9966,78.45908,-67.121284,124.304214,2.2020564,1.2393552,1.8499167,0.9693214,1.51229,4.3112535,1.0684706,22.389977,0.10870581,20.366999,0.8393774,0.17357159,0.045039568
440,680,12711,9612,74.26741,-66.39034,196.355,12.707304,4.0002074,48.498154,26.310522,1.1711398,2.5438452,0.7590197,11.9312725,9.536743e-07,26.181103,0.6512529,0.296235,0.060583502
441,6095,7037,12503,83.1073,-66.44777,191.64981,4.639983,2.0264738,11.528468,6.0325046,2.4393895,10.875689,2.2777603,15.470357,0.16280137,23.65402,0.9892418,0.2823048,0.087517604
442,503,7007,7841,80.25612,-68.798134,39.85111,3.170105,0.6206302,1.6482476,0.3371624,1.3541927,2.0368109,0.41485894,81.17902,7.6293945e-06,20.441721,0.3531644,0.19547874,0.011558204
443,451,7416,9115,80.5565,-68.063065,78.19219,5.663254,1.2948165,5.0508413,1.2018507,3.241261,5.759152,1.6838813,33.46685,0.16291207,21.912878,0.7712727,0.2928372,0.060810484
444,9185,9700,9736,78.014725,-67.17329,122.13641,1.654983,0.39512917,0.9418213,0.31978548,3.9394286,10.388484,2.8407292,22.059328,0.13164333,18.419577,0.37274292,0.18983218,0.06698276
445,1686,5844,10911,83.75816,-67.52209,149.08258,3.104856,1.2926598,3.3542309,1.2281791,1.1457144,2.5449698,0.5570656,22.017849,0.3797135,22.25538,0.82246214,0.14182478,0.03092147
446,3441,7030,10595,82.00232,-67.41381,128.53436,4.0164948,2.7095292,6.15379,4.0253506,1.5339953,5.871758,1.3269905,22.463163,0.1375027,22.338955,1.1240684,0.1901657,0.096308
447,1299,9527,9961,78.38523,-67.109055,125.13645,1.1122389,0.19151923,0.6302506,0.17780922,0.7960228,1.3343488,0.2578076,22.23085,0.05530744,18.85381,0.24113756,0.107222654,0.007485616
448,1573,10048,9935,77.715866,-66.98366,134.42441,1.320136,0.2881494,0.6394004,0.22244045,1.2792788,2.6414254,0.6718495,21.326035,0.111273535,18.135029,0.32645854,0.13149856,0.031273745
449,2478,9234,9357,78.34537,-67.48145,102.922966,2.6436505,0.9441162,2.3328042,1.1100321,2.6423185,6.2466373,1.7145414,26.615078,0.14946286,20.268808,0.570118,0.26188108,0.07375687
450,2653,7595,10239,81.04283,-67.45834,115.5434,1.9153581,0.615455,1.324491,0.53922534,2.8794124,8.237478,2.0029929,21.60106,0.121947624,19.726437,0.8056411,0.19287229,0.052759346
451,965,6115,10294,83.035545,-67.775856,126.64776,3.8055367,1.0567017,3.4012997,1.2108088,1.3319263,2.5399964,0.5410801,24.648102,0.23489514,21.457077,0.41016376,0.29321387,0.020450782
452,4061,6955,9875,81.65761,-67.79369,105.24708,1.4198405,0.42500827,0.8738449,0.27860844,2.164001,4.9385076,1.3247327,23.588724,0.37694514,19.92733,0.3494879,0.124216884,0.022353988
453,4121,9422,11560,79.55972,-66.35028,171.34381,0.6447161,0.12499561,0.19496521,0.08775486,2.283957,6.2533712,1.5738375,15.087933,0.373538,17.61849,0.8465837,0.061455455,0.024530703
454,3212,7060,9979,81.58322,-67.7166,108.07666,1.6013122,0.43116125,1.2046964,0.35478345,1.2945166,2.6731079,0.609938,23.558977,0.09042661,20.527018,0.58553517,0.12320993,0.021823838
455,6583,9231,10943,79.40336,-66.70315,149.91147,1.2921234,0.41716546,1.4207138,0.8888994,2.4556437,9.060935,1.8317915,18.113153,0.17443885,20.230497,2.2199433,0.11970797,0.059514865
456,4010,9196,11501,79.80166,-66.43638,166.88852,0.8878974,0.18747452,0.33938652,0.1230039,1.8610344,5.311951,1.1303523,16.853613,0.31495965,18.23391,0.3436588,0.08416347,0.021815699
457,2321,3455,10671,86.88963,-68.138214,188.18684,1.2575582,0.16922122,0.44851917,0.098896384,1.7660239,4.136315,0.8732523,16.256132,0.24556758,18.009428,0.23699723,0.15184703,0.021376105
458,852,4440,11959,86.205055,-67.276726,201.33127,1.6125557,0.6287392,1.0342101,0.42318037,1.3326794,2.0147488,0.39886054,13.08458,9.536743e-07,20.394342,0.3227994,0.14223418,0.040625244
459,10835,8355,11383,80.77956,-66.702866,155.98898,2.416225,0.7607414,1.5585626,0.6038461,3.7027097,11.239545,2.395512,18.335836,0.14261718,19.364965,0.93796605,0.24144936,0.073926926
460,557,7503,7634,79.43313,-68.77621,28.743841,2.2646174,0.7051564,1.6303861,0.5112881,1.1942078,1.7133638,0.38943762,85.11354,2.1611092,20.725023,0.2205847,0.14056803,0.029599536
461,2424,8686,10872,80.04225,-66.875465,141.81497,1.5517987,0.41176075,1.2473762,0.6491069,2.504017,5.3548956,1.3252852,19.096231,0.027279377,21.67388,2.272551,0.1043734,0.031641092
462,608,6240,13052,84.42181,-66.342735,213.61536,1.7711191,0.21145679,0.7662172,0.11291981,0.9312561,1.5016029,0.3170674,13.909652,0.0,18.520155,0.24718796,0.21305089,0.009510324
463,728,9264,12894,80.570625,-65.72872,211.78783,3.2776392,1.1211802,2.972579,0.6048865,1.3673259,2.3318083,0.44494787,11.923994,0.08163384,21.457249,0.19528246,0.14699212,0.009242212
464,1805,7073,9911,81.523445,-67.74766,105.77174,1.2989419,0.20596255,0.8502604,0.13896811,1.0002409,2.0570447,0.38813597,23.851515,0.27732,20.263668,0.22155201,0.102832235,0.010678793
465,1473,9294,12949,80.567055,-65.69404,213.81818,1.5662589,0.30381495,0.8669912,0.2908108,1.5623025,3.7334273,0.8971934,11.882385,0.08422381,19.596384,0.560655,0.1658484,0.023238337
466,5471,9221,13002,80.68683,-65.68551,214.87059,2.0095177,0.5325731,1.0780696,0.43394402,5.022583,15.430527,3.9197607,12.173411,0.15169157,19.013788,0.685022,0.18685584,0.078391336
467,3427,8084,10677,80.68552,-67.12094,131.36008,2.1274116,0.6195141,1.3340396,0.4401881,2.9143968,8.500083,2.3731856,18.225788,0.22672845,19.558506,0.3336671,0.18679465,0.057675246
468,2152,8233,12502,81.603935,-66.17255,192.24532,3.4893851,0.7145706,2.0854113,0.5436231,3.6236649,12.127407,3.3904839,13.085464,0.28335434,20.61863,0.30412298,0.23915963,0.030467931
469,3944,9086,9521,78.64649,-67.43985,105.03899,1.81432,0.48466587,1.343267,0.48235267,1.9595423,5.122446,1.2320468,26.164043,0.23662229,19.146782,0.49323282,0.19561575,0.056934193
470,2599,2812,10320,87.61574,-68.443184,196.97345,1.1936576,0.36431652,0.48722082,0.23858245,1.6833841,3.9669132,0.79051304,14.378541,0.24677855,17.9154,0.24557336,0.15025,0.037788417
471,1980,8397,12479,81.38692,-66.14513,192.21582,1.8511052,0.27400735,0.9870025,0.13226408,1.5976651,4.3811045,1.1964993,12.4332695,0.057787906,19.76976,0.25832596,0.13514334,0.02284544
472,797,7787,9536,80.34076,-67.762115,92.46314,1.7551441,0.37620828,1.2121863,0.3388843,1.0750151,1.9556574,0.43992653,25.903465,0.37412167,19.093916,0.105187505,0.14980428,0.024732757
